"154 -> MADRID - LLANO CASTELLANO-VALDEGOV",40.489464816998264,-3.6855192991349517
"154 -> MADRID - LLANO CASTELLANO-VALDEGOV",40.489247985653336,-3.685623289490966
"154 -> MADRID - MARQUESA VIUDA DE ALDAMA-NSRA.DEL P",40.54127767055834,-3.632943154862926
"154 -> MADRID - MARQUESA VIUDA DE ALDAMA-TRVA.DELCAN",40.54218968433034,-3.6309087916880207
"154 -> MADRID - MAURICIO LEGENDRE-FCO.PALAU Y QU",40.47423433231054,-3.6849042937850913
"154 -> MADRID - MAURICIO LEGENDRE-M.CALDEI",40.476535042001935,-3.684326004773244
"154 -> MADRID - MAURICIO LEGENDRE-VIEJ",40.479863335208265,-3.683651921120198
"154 -> MADRID - NTRA.SRA.VALVERDE-ALONSO QUIJA",40.50518633013446,-3.685360674554352
"154 -> MADRID - NTRA.SRA.VALVERDE-ALONSO QUIJA",40.504364888455946,-3.6856355681747046
"154 -> MADRID - NTRA.SRA.VALVERDE-ISLA SUMAT",40.49517224269667,-3.6877487093537464
"154 -> MADRID - NTRA.SRA.VALVERDE-ISLA SUMAT",40.49526309886504,-3.6876198294543148
"154 -> MADRID - P CASTELLANA-MANUEL CALDEI",40.47676903886933,-3.6858856446996255
"154 -> MADRID - P CASTELLANA-VIEJ",40.479376877594206,-3.6851689169119304
"154 -> MADRID - PORTICO DE LA GLORIA-RONDA COMUNICAC",40.518028321539695,-3.664573526608371
"154 -> MADRID - PZA.PARIS-P.EMPRESARIAL LA MORALE",40.52010715508623,-3.6586679160516895
"154 -> MADRID - PZA.UNIVERSIDAD POPULAR-EST.BAUNAT",40.55476687196406,-3.6340504910369074
"154 -> MADRID - REAL-CARLOS RU",40.54470946332708,-3.6280981816120614
"154 -> MADRID - REAL-HIGUER",40.5466572957727,-3.62608510431491
"154 -> MADRID - REAL-SACRAMEN",40.544599114801564,-3.6285104787617644
"154 -> MADRID - RONDA COMUNICACION-EST.RONDA DE LA C",40.517568282778754,-3.6646752253925503
"154 -> MADRID - YUCA-CTRA.",40.52607859481333,-3.6477703016773217
"154C -> MADRID - AV.ARAGON-CENTRO DE SAL",40.55898810573355,-3.6331217406253655
"154C -> MADRID - AV.ARAGON-INSTITU",40.55843736615104,-3.63004548382229
"154C -> MADRID - AV.ARAGON-PZA.ABOGADOS DE ATOC",40.55871919265383,-3.6279219926933255
"154C -> MADRID - AV.BAUNATAL-PZA.ANDRES CABALLE",40.55264104110648,-3.630711608316386
"154C -> MADRID - AV.BURGOS N 87-PASO ELEVA",40.489997892942206,-3.672993363763885
"154C -> MADRID - AV.BURGOS N",40.49334602557301,-3.670442534734859
"154C -> MADRID - AV.BURGOS-CENTRO FINANCIE",40.498700427306034,-3.6636628811038228
"154C -> MADRID - AV.BURGOS-DOMINIC",40.50195209706833,-3.660614637856648
